Section ID,QuestionNumber,Question ID,Question,Type,Parent ID,SubQuestionsFirst,CSSClass,Guidance10,Guidance5,Guidance0,WantConfidence,WantJustification,JustificationNote,HasPrivateNotes,WantExamples,Multiplier,OptionGuidance,Option0,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Supporting0,Supporting1,Supporting2,Supporting3,Supporting4,Supporting5,HelpLink
COMPANY,,A.COMPANY.BOT.e.e.1,The dataset contains identifying information for each beneficial owner,Option,A.COMPANY.BOT.e,,,,,,No,,,,,0.5,"Answer 'Partial' if a dataset contains only names and address or nationality. Answer 'Yes' if you find inclusion of other key identifiers such as Date of Birth (at least month and year), National ID Number or other persistent identifier.",No,Partially,Yes,,,,,,,,"1,2;Please list the identifying information provided. ",,,,,,
COMPANY,,A.COMPANY.BOT.e.e.2,The dataset contains details of the interests held by each beneficial owner,Option,A.COMPANY.BOT.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.BOT.e.e.3,Data includes information about individuals' sex or gender.,Option,A.COMPANY.BOT.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe what data includes sex or gender information.",,,,,,
COMPANY,,A.COMPANY.BOT.e.e.4,The data is published according to one or more relevant data standards,Option,A.COMPANY.BOT.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Which standards are in use?",,,,,,
COMPANY,,A.COMPANY.BOT.e1,Part 2: General checklist,ElementGroup,A.COMPANY.BOT,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.BOT.e1.e1.0,Data is provided in machine-readable format(s),Option,A.COMPANY.BOT.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where this machine-readable data can be found. (Additional URLs can be included in the justification and supporting evidence)","1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",1;What prevents you from assessing this data as fully machine-readable? ,,,,
COMPANY,,A.COMPANY.BOT.e1.e1.1,Is this data available online in any form?,Option,A.COMPANY.BOT.e1,,,,,,No,,,,,0.5,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
COMPANY,,A.COMPANY.BOT.e1.e1.2,The machine-readable dataset is available as a whole,Option,A.COMPANY.BOT.e1,,,,,,No,,,,,0.5,"Answer no if it's only possible to access individual records; Answer partially if it's possible to export extracts of the data; Answer yes if there are bulk downloads or APIs providing access to the whole dataset without financial, technical or legal barriers. ",No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where bulk download access is available or described.","1,2;If bulk access is provided through an API, please provide a link to where the API is described.",,,,,
COMPANY,,A.COMPANY.BOT.e1.e1.3,Data is openly licensed.,Option,A.COMPANY.BOT.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.","1,2;If the data is provided with an explicit open license, please provide the name of the license, or a link to it here.",,,,,
COMPANY,,A.COMPANY.BOT.e1.e1.4,Data is timely and updated.,Option,A.COMPANY.BOT.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,When was the most recent update to this dataset?,,,,,,
COMPANY,,A.COMPANY.BOT.e1.e1.5,There are accessible and open official tools available to help users locate and explore individual records.,Option,A.COMPANY.BOT.e1,,,,,,No,,,,,0.5,Answer 'partially' if tools make it possible to get at extracts of data without having to download a full dataset. Answer 'yes' if there is an interactive tool that displays user-filtered extracts of the data to answer simple questions without downloading data at all. ,No,Partialy ,Yes,,,,,,,,"1,2;Please provide URL",1;What are the main barriers to accessibility and usability?,,,,,
COMPANY,,A.COMPANY.BOT.div-Extent,Extent,Note,A.COMPANY.BOT,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.BOT.c0,How comprehensive is the data assessed for this question?,Radio,A.COMPANY.BOT,,radio-list,,,,No,,,,,1,,"The data assessed covers one or more localities, but there are many other localities without available data, or with data of a lesser quality.","The data assessed covers one or more localities, and is a representative example of the kind of data that can be found for all, or most, localities.",The data assessed provides national coverage.,,,,,,,,0;Which locality does this data cover?,,,,,,
COMPANY,,U.COMPANY.MEDIA,To what extent is there evidence of media or civil society making use of open company data?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/U.COMPANY.MEDIA/
COMPANY,,U.COMPANY.MEDIA.div-Existence,Existence,Note,U.COMPANY.MEDIA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.MEDIA.a0,Media use of data,Radio,U.COMPANY.MEDIA,,radio-list,,,,No,,,,,1,,No evidence of media using this data,"There are isolated cases of civil society, journalists, media using this kind of data, though the source may not be open data","There are number of cases of civil society, journalists and media using this kind of open data from the country","There are regular cases of many different civil society organisations, journalists and media sources using this kind of open data from the country",,,,,,,"1; If these cases do not use open data, can you identify where the data is coming from? ",,,,,,
COMPANY,,U.COMPANY.MEDIA.div-Elements,Elements,Note,U.COMPANY.MEDIA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.MEDIA.e.0,At least one of the examples cited is making use of beneficial ownership data,Option,U.COMPANY.MEDIA,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide the URL(s) of examples using beneficial ownership data","1,2;If possible, please briefly describe how beneficial ownership data is being used",,,,,
COMPANY,,U.COMPANY.MEDIA.div-Extent,Extent,Note,U.COMPANY.MEDIA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.MEDIA.c0,There is evidence that these uses are having meaningful positive impacts,Radio,U.COMPANY.MEDIA,,radio-list,,,,No,,,,,1,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe the evidence of impact",,,,,,
COMPANY,,U.COMPANY.DUEDIL,To what extent do products or services exist that use open company data to support due diligence?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/U.COMPANY.DUEDIL/
COMPANY,,U.COMPANY.DUEDIL.div-Existence,Existence,Note,U.COMPANY.DUEDIL,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.a0,Products/services,Radio,U.COMPANY.DUEDIL,,radio-list,,,,No,,,,,1,,No such products or services exist in the country,"One or more products/services exist, but they do not make use of open datasets",One or more products/services exist using making use of nationally provided open datasets,"One or more products/services exist making use of nationally provided open datasets, and there is evidence of their widespread use",,,,,,,1;Where do these products or services appear to get their data from?,,,,,,
COMPANY,,U.COMPANY.DUEDIL.div-Elements,Elements,Note,U.COMPANY.DUEDIL,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.e,Part 1: Who is making use of these products or services?,ElementGroup,U.COMPANY.DUEDIL,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.e.e.0,There is evidence of these products/services being used by the private sector,Option,U.COMPANY.DUEDIL.e,,,,,,No,,,,,0.5,Answer yes for more than one example; Answer partially for a single example.,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.e.e.1,There is evidence of these products and services being used by government,Option,U.COMPANY.DUEDIL.e,,,,,,No,,,,,0.5,Answer yes for more than one example; Answer partially for a single example.,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.e.e.2,There is evidence of these products/services being used by civil society,Option,U.COMPANY.DUEDIL.e,,,,,,No,,,,,0.5,Answer yes for more than one example; Answer partially for a single example.,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.e.e.3,At least one of the examples cited is making use of beneficial ownership data,Option,U.COMPANY.DUEDIL.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide the URL(s) of examples using beneficial ownership data","1,2;If possible, please briefly describe how beneficial ownership data is being used",,,,,
COMPANY,,U.COMPANY.DUEDIL.e1,Part 2: Are specific datasets or technologies being used?,ElementGroup,U.COMPANY.DUEDIL,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.e1.e1.0,At least one of the examples cited is making use of beneficial ownership data,Option,U.COMPANY.DUEDIL.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide the URL(s) of examples using beneficial ownership data","1,2;If possible, please briefly describe how beneficial ownership data is being used",,,,,
COMPANY,,U.COMPANY.DUEDIL.e1.e1.1,Do any the examples of use that you have identified describe making use of Artificial Intelligence or Machine Learning?,Option,U.COMPANY.DUEDIL.e1,,,,,,No,,,,,0.5,Answer 'partially' if you have doubts about the accuracy of claims to be using AI/machine-learning. ,No,Partially,Yes,,,,,,,,"1,2;Please provide brief details of the examples and how they describe using AI/machine-learning. ",,,,,,
COMPANY,,U.COMPANY.DUEDIL.div-Extent,Extent,Note,U.COMPANY.DUEDIL,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.c0,There is evidence that these uses are having meaningful positive impacts,Radio,U.COMPANY.DUEDIL,,radio-list,,,,No,,,,,1,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe the evidence of impact",,,,,,
