Section ID,QuestionNumber,Question ID,Question,Type,Parent ID,SubQuestionsFirst,CSSClass,Guidance10,Guidance5,Guidance0,WantConfidence,WantJustification,JustificationNote,HasPrivateNotes,WantExamples,Multiplier,OptionGuidance,Option0,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Supporting0,Supporting1,Supporting2,Supporting3,Supporting4,Supporting5,HelpLink
COMPANY,,G.COMPANY.BOT.a0,"Are there any laws, policies or regulations requiring collection or publication of this information in any form?",Radio,G.COMPANY.BOT,,radio-list,,,,,,,,,1,,No,"They are in draft, or are not yet implemented",They exist and are operating,,,,,,,,1;Please provide brief details,,,,,,
COMPANY,,G.COMPANY.BOT.a1,"Do relevant laws, policies, regulations or guidance discuss collection and publication of structured and open data?",Radio,G.COMPANY.BOT,,radio-list,,,,,,,,,1,,"Relevant laws, policies and guidance explicitly create barriers to collecting and publishing structured data","There is no mention of data in the relevant laws, policies or guidance",Requirements to collect data are set out in relevant non-binding policy or guidance,"Requirements to collect data are set out in relevant binding policy, regulations or law",Requirements to publish data are set out in relevant non-binding policy or guidance,Requirements to publish data are set out in relevant binding policy or law,,,,,0;Please briefly detail the barriers created (e.g. requirements for paper-based filing only),,,,,,
COMPANY,,G.COMPANY.BOT.div-Elements,Elements,Note,G.COMPANY.BOT,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,G.COMPANY.BOT.e,"Part 1: Do laws, policies or regulations provide for any of the following?",Sum,G.COMPANY.BOT,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
COMPANY,,G.COMPANY.BOT.e.e.0,Beneficial ownership data should be collected in a central register or database,Option,G.COMPANY.BOT.e,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,G.COMPANY.BOT.e.e.1,Definitions comprehensively cover ownership,Option,G.COMPANY.BOT.e,,,,,,,,,,,0.5,"For yes, definitions should require disclosure interests held indirectly. Answer 'partially' if only direct ownership is covered. ",No,Partially,Yes,,,,,,,,"1,2;If the framework sets a threshold below which a share of ownership does not need to be disclosed, please provide it here (e.g. 25%). ",,,,,,
COMPANY,,G.COMPANY.BOT.e.e.2,Definitions cover control,Option,G.COMPANY.BOT.e,,,,,,,,,,,0.5,"For yes, definitions should have a provision to capture 'other significant methods of control' beyond those explicitly listed in order to limit loopholes. Answer partially if the definition only specifies a limited set of forms of control.",No,Partially,Yes,,,,,,,,"1,2;If the framework sets a threshold below which a share of control does not need to be disclosed, please provide it here (e.g. 25%). ",,,,,,
COMPANY,,G.COMPANY.BOT.e.e.3,Rules or processes exist to protect certain natural persons who are beneficial owners from having their data published,Option,G.COMPANY.BOT.e,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,G.COMPANY.BOT.e1,Part 2: What other requirements are covered?,Sum,G.COMPANY.BOT,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
COMPANY,,G.COMPANY.BOT.e1.e1.0,The framework requires data to be regularly updated.,Option,G.COMPANY.BOT.e1,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,G.COMPANY.BOT.e1.e1.1,The framework requires a verification process.,Option,G.COMPANY.BOT.e1,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,"1;Please briefly explain the verification process used, and which parts of collected data the framework requires to be verified and which parts it does not.",2;Please briefly explain the verification process used.,,,,,
COMPANY,,G.COMPANY.BOT.e1.e1.2,The framework supports publication of open data.,Option,G.COMPANY.BOT.e1,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,G.COMPANY.BOT.e1.e1.3,The framework empowers an agency or official to ensure the accurate and timely collection and publication of required data.,Option,G.COMPANY.BOT.e1,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,G.COMPANY.BOT.div-Extent,Extent,Note,G.COMPANY.BOT,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,G.COMPANY.BOT.c0,"How widely do these laws, regulations, policies or guidance apply?",Radio,G.COMPANY.BOT,,radio-list,,,,,,,,,1,,They cover a limited number of localities or companies (e.g. only companies operating in a single sector or in a single sub-national jurisdiction/state).,"They cover, or are representative of those covering, many localities or companies",They cover the majority of limited companies in the country,,,,,,,,"0,1,2;Please briefly describe limits on coverage (e.g. which locality, type of company, or context for registration)",,,,,,
COMPANY,,A.COMPANY.BOT,To what extent is company beneficial ownership information available as structured open data?,Sum,,Yes,,,,,,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/A.COMPANY.BOT/
COMPANY,,A.COMPANY.BOT.div-Existence,Existence,Note,A.COMPANY.BOT,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.BOT.a0,Is this data available online in any form?,Radio,A.COMPANY.BOT,,radio-list,,,,,,,,,1,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
COMPANY,,A.COMPANY.BOT.div-Elements,Elements,Note,A.COMPANY.BOT,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.BOT.e,Part 1: Dataset specific,Sum,A.COMPANY.BOT,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.BOT.e.e.0,The dataset contains unique identifiers for each company,Option,A.COMPANY.BOT.e,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.BOT.e.e.1,The dataset contains identifying information for each beneficial owner,Option,A.COMPANY.BOT.e,,,,,,,,,,,0.5,"Answer 'Partial' if a dataset contains only names and address or nationality. Answer 'Yes' if you find inclusion of other key identifiers such as Date of Birth (at least month and year), National ID Number or other persistent identifier.",No,Partially,Yes,,,,,,,,"1,2;Please list the identifying information provided. ",,,,,,
COMPANY,,A.COMPANY.BOT.e.e.2,The dataset contains details of the interests held by each beneficial owner,Option,A.COMPANY.BOT.e,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.BOT.e.e.3,The dataset includes details of individuals' sex or gender.,Option,A.COMPANY.BOT.e,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe what data includes sex or gender information.",,,,,,
COMPANY,,A.COMPANY.BOT.e.e.4,The data is published according to one or more relevant data standards,Option,A.COMPANY.BOT.e,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Which standards are in use?",,,,,,
COMPANY,,A.COMPANY.BOT.e1,Part 2: General checklist,Sum,A.COMPANY.BOT,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.BOT.e1.e1.0,Data is provided in machine-readable format(s),Option,A.COMPANY.BOT.e1,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where this machine-readable data can be found. (Additional URLs can be included in the justification and supporting evidence)","1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",1;What prevents you from assessing this data as fully machine-readable? ,,,,
COMPANY,,A.COMPANY.BOT.e1.e1.1,Is this data available online in any form?,Option,A.COMPANY.BOT.e1,,,,,,,,,,,0.5,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
COMPANY,,A.COMPANY.BOT.e1.e1.2,The machine-readable dataset is available as a whole,Option,A.COMPANY.BOT.e1,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where bulk download access is available or described.","1,2;If bulk access is provided through an API, please provide a link to where the API is described.",,,,,
COMPANY,,A.COMPANY.BOT.e1.e1.3,Data is openly licensed.,Option,A.COMPANY.BOT.e1,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.","1,2;If the data is provided with an explicit open license, please provide the name of the license, or a link to it here.",,,,,
COMPANY,,A.COMPANY.BOT.e1.e1.4,Data is timely and updated.,Option,A.COMPANY.BOT.e1,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.BOT.e1.e1.5,The agency responsible for providing this information offers an accessible web tool to make simple queries and explore available information without requiring advanced data skills.,Option,A.COMPANY.BOT.e1,,,,,,,,,,,0.5,,No,Partialy ,Yes,,,,,,,,"1,2;Please provide URL",1;What are the main barriers to accessibility and usability?,,,,,
COMPANY,,A.COMPANY.BOT.div-Extent,Extent,Note,A.COMPANY.BOT,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.BOT.c0,How comprehensive is the data assessed for this question?,Radio,A.COMPANY.BOT,,radio-list,,,,,,,,,1,,"The data assessed covers one or more localities, but there are many other localities without available data, or with data of a lesser quality.","The data assessed covers one or more localities, and is a representative example of the kind of data that can be found for all, or most, localities.",The data assessed provides national coverage.,,,,,,,,0;Which locality does this data cover?,,,,,,
COMPANY,,A.COMPANY.REG,To what extent is company information available as structured open data?,Sum,,Yes,,,,,,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/A.COMPANY.REG/
COMPANY,,A.COMPANY.REG.div-Existence,Existence,Note,A.COMPANY.REG,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.REG.a0,Is this data available online in any form?,Radio,A.COMPANY.REG,,radio-list,,,,,,,,,1,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
COMPANY,,A.COMPANY.REG.div-Elements,Elements,Note,A.COMPANY.REG,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.REG.e,Part 1: Dataset specific,Sum,A.COMPANY.REG,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.REG.e.e.0,The dataset contains unique identifiers for each company,Option,A.COMPANY.REG.e,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.REG.e.e.1,"The framework or data covers basic company information as structured data: including company name, legal form and status and registered address",Option,A.COMPANY.REG.e,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,"If one or more of the basic company data features is not covered, please list which (e.g. list of directors)",,,,,,
COMPANY,,A.COMPANY.REG.e.e.2,The data contains details of each director,Option,A.COMPANY.REG.e,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.REG.e.e.3,Structured data on company accounts is available for each registered company,Option,A.COMPANY.REG.e,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.REG.e1,Part 2: General checklist,Sum,A.COMPANY.REG,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.REG.e1.e1.0,Data is provided in machine-readable format(s),Option,A.COMPANY.REG.e1,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where this machine-readable data can be found. (Additional URLs can be included in the justification and supporting evidence)","1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",1;What prevents you from assessing this data as fully machine-readable? ,,,,
COMPANY,,A.COMPANY.REG.e1.e1.1,Is this data available online in any form?,Option,A.COMPANY.REG.e1,,,,,,,,,,,0.5,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
COMPANY,,A.COMPANY.REG.e1.e1.2,The machine-readable dataset is available as a whole,Option,A.COMPANY.REG.e1,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where bulk download access is available or described.","1,2;If bulk access is provided through an API, please provide a link to where the API is described.",,,,,
COMPANY,,A.COMPANY.REG.e1.e1.3,Data is openly licensed.,Option,A.COMPANY.REG.e1,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.","1,2;If the data is provided with an explicit open license, please provide the name of the license, or a link to it here.",,,,,
COMPANY,,A.COMPANY.REG.e1.e1.4,Data is timely and updated.,Option,A.COMPANY.REG.e1,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.REG.e1.e1.5,The agency responsible for providing this information offers an accessible web tool to make simple queries and explore available information without requiring advanced data skills.,Option,A.COMPANY.REG.e1,,,,,,,,,,,0.5,,No,Partialy ,Yes,,,,,,,,"1,2;Please provide URL",1;What are the main barriers to accessibility and usability?,,,,,
COMPANY,,A.COMPANY.REG.div-Extent,Extent,Note,A.COMPANY.REG,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,A.COMPANY.REG.c0,How comprehensive is the data assessed for this question?,Radio,A.COMPANY.REG,,radio-list,,,,,,,,,1,,"The data assessed covers one or more localities, but there are many other localities without available data, or with data of a lesser quality.","The data assessed covers one or more localities, and is a representative example of the kind of data that can be found for all, or most, localities.",The data assessed provides national coverage.,,,,,,,,0;Which locality does this data cover?,,,,,,
COMPANY,,U.COMPANY.DUEDIL,To what extent do products or services exist that use open company data to support due diligence?,Sum,,Yes,,,,,,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/U.COMPANY.DUEDIL/
COMPANY,,U.COMPANY.DUEDIL.div-Existence,Existence,Note,U.COMPANY.DUEDIL,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.a0,Products/services,Radio,U.COMPANY.DUEDIL,,radio-list,,,,,,,,,1,,No such products or services exist in the country,"One or more products/services exist, but they do not make use of open datasets",One or more products/services exist using making use of nationally provided open datasets,"One or more products/services exist making use of nationally provided open datasets, and there is evidence of their widespread use",,,,,,,1;Where do these products or services appear to get their data from?,,,,,,
COMPANY,,U.COMPANY.DUEDIL.div-Elements,Elements,Note,U.COMPANY.DUEDIL,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.e,Part 1: Who is making use of these products or services?,Sum,U.COMPANY.DUEDIL,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.e.e.0,There is evidence of these products/services being used by the private sector,Option,U.COMPANY.DUEDIL.e,,,,,,,,,,,0.5,Answer yes for more than one example; Answer partially for a single example.,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.e.e.1,There is evidence of these products and services being used by government,Option,U.COMPANY.DUEDIL.e,,,,,,,,,,,0.5,Answer yes for more than one example; Answer partially for a single example.,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.e.e.2,There is evidence of these products/services being used by civil society,Option,U.COMPANY.DUEDIL.e,,,,,,,,,,,0.5,Answer yes for more than one example; Answer partially for a single example.,No,Partially,Yes,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.e.e.3,At least one of the examples cited is making use of beneficial ownership data,Option,U.COMPANY.DUEDIL.e,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide the URL(s) of examples using beneficial ownership data","1,2;If possible, please briefly describe how beneficial ownership data is being used",,,,,
COMPANY,,U.COMPANY.DUEDIL.e1,Part 2: Are specific datasets or technologies being used?,Sum,U.COMPANY.DUEDIL,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.e1.e1.0,At least one of the examples cited is making use of beneficial ownership data,Option,U.COMPANY.DUEDIL.e1,,,,,,,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide the URL(s) of examples using beneficial ownership data","1,2;If possible, please briefly describe how beneficial ownership data is being used",,,,,
COMPANY,,U.COMPANY.DUEDIL.e1.e1.1,Do any the examples of use that you have identified describe making use of Artificial Intelligence or Machine Learning?,Option,U.COMPANY.DUEDIL.e1,,,,,,,,,,,0.5,Answer 'partially' if you have doubts about the accuracy of claims to be using AI/machine-learning. ,No,Partially,Yes,,,,,,,,"1,2;Please provide brief details of the examples and how they describe using AI/machine-learning. ",,,,,,
COMPANY,,U.COMPANY.DUEDIL.div-Extent,Extent,Note,U.COMPANY.DUEDIL,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPANY,,U.COMPANY.DUEDIL.c0,There is evidence that these uses are having meaningful positive impacts,Radio,U.COMPANY.DUEDIL,,radio-list,,,,,,,,,1,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe the evidence of impact",,,,,,
COMPANY,,U.COMPANY.DUEDIL.c1,Do any the examples of use that you have identified describe making use of Artificial Intelligence or Machine Learning?,Radio,U.COMPANY.DUEDIL,,radio-list,,,,,,,,,1,Answer 'partially' if you have doubts about the accuracy of claims to be using AI/machine-learning. ,No,Partially,Yes,,,,,,,,"1,2;Please provide brief details of the examples and how they describe using AI/machine-learning. ",,,,,,
