Section ID,QuestionNumber,Question ID,Question,Type,Parent ID,SubQuestionsFirst,CSSClass,Guidance10,Guidance5,Guidance0,WantConfidence,WantJustification,JustificationNote,HasPrivateNotes,WantExamples,Multiplier,OptionGuidance,Option0,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Supporting0,Supporting1,Supporting2,Supporting3,Supporting4,Supporting5,HelpLink
LAND,,G.LAND.TENURE.e1,Part 2: What types of land tenure do the rules or guidance address?,ElementGroup,G.LAND.TENURE,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,G.LAND.TENURE.e1.e1.0,The rules/guidance acknowledge indigenous land issues.,Option,G.LAND.TENURE.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,G.LAND.TENURE.e1.e1.1,The rules/guidance acknowledge and envisions strategies to deal with informal land tenure data.,Option,G.LAND.TENURE.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,G.LAND.TENURE.e1.e1.2,The rules/guidance apply to all land tenure involving natural persons,Option,G.LAND.TENURE.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,1; To which kind of land tenures involving natural persons do the rules/guidance apply? ,,,,,,
LAND,,G.LAND.TENURE.e1.e1.3,The rules/guidance apply to all land tenure involving legal persons,Option,G.LAND.TENURE.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,1; To which kind of land tenures involving legal persons do the rules/guidance apply? ,,,,,,
LAND,,G.LAND.TENURE.e1.e1.4,The rules/guidance apply to all land tenure involving state land,Option,G.LAND.TENURE.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,1; To which kind of land tenures involving state lands do the rules/guidance apply? ,,,,,,
LAND,,G.LAND.TENURE.e1.e1.5,The rules/guidance apply to all land tenure involving communal lands,Option,G.LAND.TENURE.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,1; To which kind of communal land tenures do the rules/guidance apply? ,,,,,,
LAND,,G.LAND.TENURE.e1.e1.6,The rules/guidance require the publication of land concessions data.,Option,G.LAND.TENURE.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,1; To what kind of land concessions do the rules/guidance apply? ,,,,,,
LAND,,G.LAND.TENURE.e1.e1.7,"The rules/guidance apply to urban and rural tenure, and to other relevant forms of tenure.",Option,G.LAND.TENURE.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,1; To what kind of land tenures do the rules/guidance apply? ,,,,,,
LAND,,G.LAND.TENURE.e2,Part 3: What other requirements do the rules or guidance set out?,ElementGroup,G.LAND.TENURE,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,G.LAND.TENURE.e2.e2.0,The rules/guidance require publication of detailed land tenure data,Option,G.LAND.TENURE.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide url and framework title.",,,,,,
LAND,,G.LAND.TENURE.e2.e2.1,Each record has a geospatial reference that allows to assign features to a spatial extent. ,Option,G.LAND.TENURE.e2,,,,,,No,,,,,0.5,"The geospatial reference might be latitude-longitute coordinates, an ID to associate it to a geospatial dataset, an address, etc. ""Partially"" is intended for cases where a geographical reference exists, but it could have been more precise, for example, when the neighbourhood is informed, but there are no clear reasons for not to inform latitude-longitude coordinates. Will be assessed with ""Yes"" datasets that have the most granular geographic references that can be expected for its kind.",No,Partially,Yes,,,,,,,,,,,,,,
LAND,,G.LAND.TENURE.e2.e2.2,The rules/guidance support the collection and publication of structured historical land tenure data,Option,G.LAND.TENURE.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,G.LAND.TENURE.e2.e2.3,The rules/guidance support collection of data about the gender of those holding land tenure,Option,G.LAND.TENURE.e2,,,,,,No,,,,,0.5,,No,Yes,,,,,,,,,,,,,,,
LAND,,G.LAND.TENURE.e2.e2.4,The rules/guidance establish funding to sustain the collection and release of this data over multiple years.,Option,G.LAND.TENURE.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,G.LAND.TENURE.div-Extent,Extent,Note,G.LAND.TENURE,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,G.LAND.TENURE.c1,Does the framework cover the collection and/or publication of tenure data of the majority of land?,Radio,G.LAND.TENURE,,radio-list,,,,No,,,,,1,,The framework(s) for data collection and/or publication covers a small proportion of land tenure in the country?,"The framework(s) for data collection and/or publication covers a large proportion of land tenure in the country, but not all?",The framework(s) for data collection and/or publication cover all forms of land tenure in the country?,,,,,,,,"What kind of land tenure does it cover? If there are different frameworks, please provide url source for each. ","What kind of land tenure does it cover? If there are different frameworks, please provide url source for each. ","What kind of land tenure does it cover? If there are different frameworks, please provide url source for each. ",,,,
LAND,,A.LAND.LT-AVA,To what extent is detailed and structured land tenure data available for re-use?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/A.LAND.LT-AVA/
LAND,,A.LAND.LT-AVA.div-Existence,Existence,Note,A.LAND.LT-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.a0,Is this data available online in any form?,Radio,A.LAND.LT-AVA,,radio-list,,,,No,,,,,1,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
LAND,,A.LAND.LT-AVA.div-Elements,Elements,Note,A.LAND.LT-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e,Part 1: General checklist,ElementGroup,A.LAND.LT-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e.e.0,Data is provided in machine-readable format(s),Option,A.LAND.LT-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where this machine-readable data can be found. (Additional URLs can be included in the justification and supporting evidence)","1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",1;What prevents you from assessing this data as fully machine-readable? ,,,,
LAND,,A.LAND.LT-AVA.e.e.1,The machine-readable dataset is available as a whole,Option,A.LAND.LT-AVA.e,,,,,,No,,,,,0.5,"Answer no if it's only possible to access individual records; Answer partially if it's possible to export extracts of the data; Answer yes if there are bulk downloads or APIs providing access to the whole dataset without financial, technical or legal barriers. ",No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where bulk download access is available or described.","1,2;If bulk access is provided through an API, please provide a link to where the API is described.",,,,,
LAND,,A.LAND.LT-AVA.e.e.2,Data is openly licensed.,Option,A.LAND.LT-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.","1,2;If the data is provided with an explicit open license, please provide the name of the license, or a link to it here.",,,,,
LAND,,A.LAND.LT-AVA.e.e.3,Dataset is available free of charge.,Option,A.LAND.LT-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e.e.4,Data is timely and updated.,Option,A.LAND.LT-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,When was the most recent update to this dataset?,,,,,,
LAND,,A.LAND.LT-AVA.e.e.5,There are accessible and open official tools available to help users locate and explore individual records.,Option,A.LAND.LT-AVA.e,,,,,,No,,,,,0.5,Answer 'partially' if tools make it possible to get at extracts of data without having to download a full dataset. Answer 'yes' if there is an interactive tool that displays user-filtered extracts of the data to answer simple questions without downloading data at all. ,No,Partialy ,Yes,,,,,,,,"1,2;Please provide URL",1;What are the main barriers to accessibility and usability?,,,,,
LAND,,A.LAND.LT-AVA.e1,Part 2: Types of land tenure,ElementGroup,A.LAND.LT-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e1.e1.0,Datasets have information regarding indigenous people.,Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e1.e1.1,The data covers land tenure involving natural persons.,Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,"In some cases, information on individual rights holders may be available under more restrictive licenses than general rights information. In these cases, you can indicate that data on natural persons is ‘partially’ available.",No,Partially,Yes,,,,,,,,"1,2; Are individual owners identified in the dataset?",,,,,,
LAND,,A.LAND.LT-AVA.e1.e1.2,The data covers land tenure involving legal persons.,Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2; What information is provided to identify legal owners (e.g. company registration number, company name, address etc.)?","1,2; Is information provided on the beneficial ownership of land held by legal persons?",,,,,
LAND,,A.LAND.LT-AVA.e1.e1.3,The data covers land tenure involving state land.,Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e1.e1.4,The data covers land tenure involving communal lands.,Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e1.e1.5,The data covers land tenure involving open access lands.,Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e1.e1.6,"The data covers urban and rural tenure, and other relevant forms of tenure.",Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e1.e1.7,The data covers and has information on land concessions.,Option,A.LAND.LT-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e2,Part 3: Other dataset elements,ElementGroup,A.LAND.LT-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e2.e2.0,Each record has a geospatial reference that allows to assign features to a spatial extent. ,Option,A.LAND.LT-AVA.e2,,,,,,No,,,,,0.5,"The geospatial reference might be latitude-longitute coordinates, an ID to associate it to a geospatial dataset, an address, etc. ""Partially"" is intended for cases where a geographical reference exists, but it could have been more precise, for example, when the neighbourhood is informed, but there are no clear reasons for not to inform latitude-longitude coordinates. Will be assessed with ""Yes"" datasets that have the most granular geographic references that can be expected for its kind.",No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e2.e2.1,The data contains information on historical tenure (i.e. not only current records for each land parcel).,Option,A.LAND.LT-AVA.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e2.e2.2,The data contains information on land transactions and sale-values.,Option,A.LAND.LT-AVA.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e2.e2.3,The data contains gender disaggregation.,Option,A.LAND.LT-AVA.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.e2.e2.4,Each tenure record contains information about the rights held over the land.,Option,A.LAND.LT-AVA.e2,,,,,,No,,,,,0.5,"Freehold, lease, etc.",No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.div-Extent,Extent,Note,A.LAND.LT-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.LT-AVA.c0,Do the datasets available cover the tenure data of the majority of land?,Radio,A.LAND.LT-AVA,,radio-list,,,,No,,,,,1,,__The datasets available cover a small proportion of land tenure in the country__,"__The datasets available cover a big proportion of land tenure in the country, but not all.__",__The datasets available cover all forms of land tenure in the country__,,,,,,,,"0,1,2; What kind of land tenure does it cover?",,,,,,
LAND,,A.LAND.ELU-AVA,To what extent is existing land use information available as open data?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/A.LAND.ELU-AVA/
LAND,,A.LAND.ELU-AVA.div-Existence,Existence,Note,A.LAND.ELU-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.a0,Is this data available online in any form?,Radio,A.LAND.ELU-AVA,,radio-list,,,,No,,,,,1,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
LAND,,A.LAND.ELU-AVA.div-Elements,Elements,Note,A.LAND.ELU-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e,Part 1: General checklist,ElementGroup,A.LAND.ELU-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e.e.0,Data is provided in machine-readable format(s),Option,A.LAND.ELU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where this machine-readable data can be found. (Additional URLs can be included in the justification and supporting evidence)","1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",1;What prevents you from assessing this data as fully machine-readable? ,,,,
LAND,,A.LAND.ELU-AVA.e.e.1,Data is openly licensed.,Option,A.LAND.ELU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.","1,2;If the data is provided with an explicit open license, please provide the name of the license, or a link to it here.",,,,,
LAND,,A.LAND.ELU-AVA.e.e.2,The machine-readable dataset is available as a whole,Option,A.LAND.ELU-AVA.e,,,,,,No,,,,,0.5,"Answer no if it's only possible to access individual records; Answer partially if it's possible to export extracts of the data; Answer yes if there are bulk downloads or APIs providing access to the whole dataset without financial, technical or legal barriers. ",No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where bulk download access is available or described.","1,2;If bulk access is provided through an API, please provide a link to where the API is described.",,,,,
LAND,,A.LAND.ELU-AVA.e.e.3,Dataset is available free of charge.,Option,A.LAND.ELU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e.e.4,Data is timely and updated.,Option,A.LAND.ELU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,When was the most recent update to this dataset?,,,,,,
LAND,,A.LAND.ELU-AVA.e.e.5,There are accessible and open official tools available to help users locate and explore individual records.,Option,A.LAND.ELU-AVA.e,,,,,,No,,,,,0.5,Answer 'partially' if tools make it possible to get at extracts of data without having to download a full dataset. Answer 'yes' if there is an interactive tool that displays user-filtered extracts of the data to answer simple questions without downloading data at all. ,No,Partialy ,Yes,,,,,,,,"1,2;Please provide URL",1;What are the main barriers to accessibility and usability?,,,,,
LAND,,A.LAND.ELU-AVA.e1,Part 2: Dataset elements,ElementGroup,A.LAND.ELU-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e1.e1.0,The available data contains historical information that allows users to build a comprehensive picture of land use changes over time.,Option,A.LAND.ELU-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e1.e1.1,Each record is categorised according to a standardised land use dictionary.,Option,A.LAND.ELU-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e1.e1.2,"Forested areas can be identified in available data, or in a related dataset.",Option,A.LAND.ELU-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,"If not in main dataset, please provide URL where it can be found.","If not in main dataset, please provide URL where it can be found.",,,,
LAND,,A.LAND.ELU-AVA.e1.e1.3,"Protected areas can be identified in available data, or in a related dataset.",Option,A.LAND.ELU-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e1.e1.4,Each record has a geospatial reference.,Option,A.LAND.ELU-AVA.e1,,,,,,No,,,,,0.5,"No: There is data about land use at a country level, but it is aggregated and cannot be mapped with detail.  Partially: Each record of land use has a geospatial reference, but it is not much detailed (e.g: state or province level). Yes: Each record has a geospatial reference to a precise location.",No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.e1.e1.5,The data collection was based on:,Option,A.LAND.ELU-AVA.e1,,,,,,No,,,,,0.5,,Satellite images,Remote sensing,Aerial photography,LiDAR,Administrative records,Volunteered geographic information (VGI),Other,,,,6; What kind of source?,,,,,,
LAND,,A.LAND.ELU-AVA.div-Extent,Extent,Note,A.LAND.ELU-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.ELU-AVA.c0,How comprehensive is the data assessed for this question?,Radio,A.LAND.ELU-AVA,,radio-list,,,,No,,,,,1,,"The data assessed covers one or more localities, but there are many other localities without available data, or with data of a lesser quality.","The data assessed covers one or more localities, and is a representative example of the kind of data that can be found for all, or most, localities.",The data assessed provides national coverage.,,,,,,,,0;Which locality does this data cover?,,,,,,
LAND,,A.LAND.PLU-AVA,To what extent is planned land use information available as open data?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/A.LAND.PLU-AVA/
LAND,,A.LAND.PLU-AVA.div-Existence,Existence,Note,A.LAND.PLU-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.a0,Is this data available online in any form?,Radio,A.LAND.PLU-AVA,,radio-list,,,,No,,,,,1,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
LAND,,A.LAND.PLU-AVA.div-Elements,Elements,Note,A.LAND.PLU-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.e,Part 1: General checklist,ElementGroup,A.LAND.PLU-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.e.e.0,Data is openly licensed.,Option,A.LAND.PLU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.","1,2;If the data is provided with an explicit open license, please provide the name of the license, or a link to it here.",,,,,
LAND,,A.LAND.PLU-AVA.e.e.1,Data is timely and updated.,Option,A.LAND.PLU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,When was the most recent update to this dataset?,,,,,,
LAND,,A.LAND.PLU-AVA.e.e.2,Dataset is available free of charge.,Option,A.LAND.PLU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.e.e.3,Data is provided in machine-readable format(s),Option,A.LAND.PLU-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where this machine-readable data can be found. (Additional URLs can be included in the justification and supporting evidence)","1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",1;What prevents you from assessing this data as fully machine-readable? ,,,,
LAND,,A.LAND.PLU-AVA.e.e.4,The machine-readable dataset is available as a whole,Option,A.LAND.PLU-AVA.e,,,,,,No,,,,,0.5,"Answer no if it's only possible to access individual records; Answer partially if it's possible to export extracts of the data; Answer yes if there are bulk downloads or APIs providing access to the whole dataset without financial, technical or legal barriers. ",No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where bulk download access is available or described.","1,2;If bulk access is provided through an API, please provide a link to where the API is described.",,,,,
LAND,,A.LAND.PLU-AVA.e.e.5,There are accessible and open official tools available to help users locate and explore individual records.,Option,A.LAND.PLU-AVA.e,,,,,,No,,,,,0.5,Answer 'partially' if tools make it possible to get at extracts of data without having to download a full dataset. Answer 'yes' if there is an interactive tool that displays user-filtered extracts of the data to answer simple questions without downloading data at all. ,No,Partialy ,Yes,,,,,,,,"1,2;Please provide URL",1;What are the main barriers to accessibility and usability?,,,,,
LAND,,A.LAND.PLU-AVA.e1,Part 2: Dataset elements,ElementGroup,A.LAND.PLU-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.e1.e1.0,Each record has a geospatial reference that allows to assign features to a spatial extent. ,Option,A.LAND.PLU-AVA.e1,,,,,,No,,,,,0.5,"The geospatial reference might be latitude-longitute coordinates, an ID to associate it to a geospatial dataset, an address, etc. ""Partially"" is intended for cases where a geographical reference exists, but it could have been more precise, for example, when the neighbourhood is informed, but there are no clear reasons for not to inform latitude-longitude coordinates. Will be assessed with ""Yes"" datasets that have the most granular geographic references that can be expected for its kind.",No,Partially,Yes,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.e1.e1.1,Data is linked to spatial plans and regulations from where it is derived.,Option,A.LAND.PLU-AVA.e1,,,,,,No,,,,,0.5,,No,Yes,,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.e1.e1.2,Data is available on building permits.,Option,A.LAND.PLU-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2; Please provide url to find the source.",,,,,,
LAND,,A.LAND.PLU-AVA.e1.e1.3,Data is available on development applications.,Option,A.LAND.PLU-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2; Please provide the source url.",,,,,,
LAND,,A.LAND.PLU-AVA.div-Extent,Extent,Note,A.LAND.PLU-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,A.LAND.PLU-AVA.c0,How comprehensive is the data assessed for this question?,Radio,A.LAND.PLU-AVA,,radio-list,,,,No,,,,,1,,"The data assessed covers one or more localities, but there are many other localities without available data, or with data of a lesser quality.","The data assessed covers one or more localities, and is a representative example of the kind of data that can be found for all, or most, localities.",The data assessed provides national coverage.,,,,,,,,0;Which locality does this data cover?,,,,,,
LAND,,U.LAND.L-GEN-USE,To what extent is there evidence that land data is being used to influence policy in the interests of more equitable land tenure and use?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/U.LAND.L-GEN-USE/
LAND,,U.LAND.L-GEN-USE.div-Existence,Existence,Note,U.LAND.L-GEN-USE,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,U.LAND.L-GEN-USE.a0,Is there evidence of this data being used to influence policy in the interests of more equitable land tenure and use?,Radio,U.LAND.L-GEN-USE,,radio-list,,,,No,,,,,1,,No evidence of actors or entities using this data to influence policy in the interests of more equitable land tenure and use.,There are isolated cases of actors or entities using this kind of data to influence policy in the interests of more equitable land tenure and use.,There are a number of cases of actors or entities using this kind of open data to influence policy in the interests of more equitable land tenure and use.,There are widespread and regular cases of actors or entities using this kind data to influence policy in the interests of more equitable land tenure and use.,,,,,,,"1,2,3; Please provide url of this use cases, and if there is any, inform what kind of stakeholders are using this data: -- -Academics -- -Civil Society Organisations -- -Journalists",,,,,,
LAND,,U.LAND.L-GEN-USE.div-Extent,Extent,Note,U.LAND.L-GEN-USE,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND,,U.LAND.L-GEN-USE.c0,Is there evidence that these uses are having meaningful positive impacts on land policy?,Radio,U.LAND.L-GEN-USE,,radio-list,,,,No,,,,,1,"Even though it is hard to link advocates´ actions to an effective policy change towards more equitable land tenure and land use, evidence could be tracked about policy updates after public debates and lobbying strategies.",No,Partially,Yes,,,,,,,,"1,2; Please provide urls to documentation of this evidence.",,,,,,
